img_path,crop,date,view,fruit_idx,brix,weight,height,max_w,min_w,grade
DB/귤_황금향/20231124/t1/t1_000012.jpeg,tangerine,20231124,t1,000012,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t2/t2_000012.jpeg,tangerine,20231124,t2,000012,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/b1/b1_000012.jpeg,tangerine,20231124,b1,000012,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t1/t1_000013.jpeg,tangerine,20231124,t1,000013,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t2/t2_000013.jpeg,tangerine,20231124,t2,000013,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/b1/b1_000013.jpeg,tangerine,20231124,b1,000013,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t1/t1_000014.jpeg,tangerine,20231124,t1,000014,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t2/t2_000014.jpeg,tangerine,20231124,t2,000014,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/b1/b1_000014.jpeg,tangerine,20231124,b1,000014,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t1/t1_000015.jpeg,tangerine,20231124,t1,000015,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t2/t2_000015.jpeg,tangerine,20231124,t2,000015,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/b1/b1_000015.jpeg,tangerine,20231124,b1,000015,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t1/t1_000016.jpeg,tangerine,20231124,t1,000016,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t2/t2_000016.jpeg,tangerine,20231124,t2,000016,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/b1/b1_000016.jpeg,tangerine,20231124,b1,000016,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t1/t1_000017.jpeg,tangerine,20231124,t1,000017,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t2/t2_000017.jpeg,tangerine,20231124,t2,000017,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/b1/b1_000017.jpeg,tangerine,20231124,b1,000017,13.1,157.8,59.51,70.99,66.9,1
DB/귤_황금향/20231124/t1/t1_000018.jpeg,tangerine,20231124,t1,000018,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t2/t2_000018.jpeg,tangerine,20231124,t2,000018,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/b1/b1_000018.jpeg,tangerine,20231124,b1,000018,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t1/t1_000019.jpeg,tangerine,20231124,t1,000019,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t2/t2_000019.jpeg,tangerine,20231124,t2,000019,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/b1/b1_000019.jpeg,tangerine,20231124,b1,000019,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t1/t1_000020.jpeg,tangerine,20231124,t1,000020,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t2/t2_000020.jpeg,tangerine,20231124,t2,000020,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/b1/b1_000020.jpeg,tangerine,20231124,b1,000020,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t1/t1_000021.jpeg,tangerine,20231124,t1,000021,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t2/t2_000021.jpeg,tangerine,20231124,t2,000021,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/b1/b1_000021.jpeg,tangerine,20231124,b1,000021,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t1/t1_000022.jpeg,tangerine,20231124,t1,000022,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t2/t2_000022.jpeg,tangerine,20231124,t2,000022,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/b1/b1_000022.jpeg,tangerine,20231124,b1,000022,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t1/t1_000023.jpeg,tangerine,20231124,t1,000023,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t2/t2_000023.jpeg,tangerine,20231124,t2,000023,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/b1/b1_000023.jpeg,tangerine,20231124,b1,000023,11.9,152.7,58.38,69.82,66.39,1
DB/귤_황금향/20231124/t1/t1_000024.jpeg,tangerine,20231124,t1,000024,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t2/t2_000024.jpeg,tangerine,20231124,t2,000024,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/b1/b1_000024.jpeg,tangerine,20231124,b1,000024,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t1/t1_000025.jpeg,tangerine,20231124,t1,000025,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t2/t2_000025.jpeg,tangerine,20231124,t2,000025,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/b1/b1_000025.jpeg,tangerine,20231124,b1,000025,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t1/t1_000026.jpeg,tangerine,20231124,t1,000026,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t2/t2_000026.jpeg,tangerine,20231124,t2,000026,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/b1/b1_000026.jpeg,tangerine,20231124,b1,000026,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t1/t1_000027.jpeg,tangerine,20231124,t1,000027,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t2/t2_000027.jpeg,tangerine,20231124,t2,000027,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/b1/b1_000027.jpeg,tangerine,20231124,b1,000027,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t1/t1_000028.jpeg,tangerine,20231124,t1,000028,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t2/t2_000028.jpeg,tangerine,20231124,t2,000028,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/b1/b1_000028.jpeg,tangerine,20231124,b1,000028,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t1/t1_000029.jpeg,tangerine,20231124,t1,000029,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t2/t2_000029.jpeg,tangerine,20231124,t2,000029,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/b1/b1_000029.jpeg,tangerine,20231124,b1,000029,12.7,119.9,55.86,63.05,62.59,0
DB/귤_황금향/20231124/t1/t1_000030.jpeg,tangerine,20231124,t1,000030,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t2/t2_000030.jpeg,tangerine,20231124,t2,000030,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/b1/b1_000030.jpeg,tangerine,20231124,b1,000030,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t1/t1_000031.jpeg,tangerine,20231124,t1,000031,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t2/t2_000031.jpeg,tangerine,20231124,t2,000031,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/b1/b1_000031.jpeg,tangerine,20231124,b1,000031,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t1/t1_000032.jpeg,tangerine,20231124,t1,000032,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t2/t2_000032.jpeg,tangerine,20231124,t2,000032,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/b1/b1_000032.jpeg,tangerine,20231124,b1,000032,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t1/t1_000033.jpeg,tangerine,20231124,t1,000033,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t2/t2_000033.jpeg,tangerine,20231124,t2,000033,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/b1/b1_000033.jpeg,tangerine,20231124,b1,000033,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t1/t1_000034.jpeg,tangerine,20231124,t1,000034,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t2/t2_000034.jpeg,tangerine,20231124,t2,000034,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/b1/b1_000034.jpeg,tangerine,20231124,b1,000034,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t1/t1_000035.jpeg,tangerine,20231124,t1,000035,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t2/t2_000035.jpeg,tangerine,20231124,t2,000035,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/b1/b1_000035.jpeg,tangerine,20231124,b1,000035,11.5,172.5,64.88,73.6,68.68,1
DB/귤_황금향/20231124/t1/t1_000036.jpeg,tangerine,20231124,t1,000036,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t2/t2_000036.jpeg,tangerine,20231124,t2,000036,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/b1/b1_000036.jpeg,tangerine,20231124,b1,000036,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t1/t1_000037.jpeg,tangerine,20231124,t1,000037,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t2/t2_000037.jpeg,tangerine,20231124,t2,000037,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/b1/b1_000037.jpeg,tangerine,20231124,b1,000037,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t1/t1_000038.jpeg,tangerine,20231124,t1,000038,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t2/t2_000038.jpeg,tangerine,20231124,t2,000038,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/b1/b1_000038.jpeg,tangerine,20231124,b1,000038,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t1/t1_000039.jpeg,tangerine,20231124,t1,000039,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t2/t2_000039.jpeg,tangerine,20231124,t2,000039,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/b1/b1_000039.jpeg,tangerine,20231124,b1,000039,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t1/t1_000040.jpeg,tangerine,20231124,t1,000040,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t2/t2_000040.jpeg,tangerine,20231124,t2,000040,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/b1/b1_000040.jpeg,tangerine,20231124,b1,000040,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t1/t1_000041.jpeg,tangerine,20231124,t1,000041,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t2/t2_000041.jpeg,tangerine,20231124,t2,000041,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/b1/b1_000041.jpeg,tangerine,20231124,b1,000041,11.7,202.9,66.96,78.28,74.1,2
DB/귤_황금향/20231124/t1/t1_000042.jpeg,tangerine,20231124,t1,000042,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t2/t2_000042.jpeg,tangerine,20231124,t2,000042,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/b1/b1_000042.jpeg,tangerine,20231124,b1,000042,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t1/t1_000043.jpeg,tangerine,20231124,t1,000043,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t2/t2_000043.jpeg,tangerine,20231124,t2,000043,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/b1/b1_000043.jpeg,tangerine,20231124,b1,000043,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t1/t1_000044.jpeg,tangerine,20231124,t1,000044,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t2/t2_000044.jpeg,tangerine,20231124,t2,000044,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/b1/b1_000044.jpeg,tangerine,20231124,b1,000044,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t1/t1_000045.jpeg,tangerine,20231124,t1,000045,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t2/t2_000045.jpeg,tangerine,20231124,t2,000045,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/b1/b1_000045.jpeg,tangerine,20231124,b1,000045,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t1/t1_000046.jpeg,tangerine,20231124,t1,000046,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t2/t2_000046.jpeg,tangerine,20231124,t2,000046,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/b1/b1_000046.jpeg,tangerine,20231124,b1,000046,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t1/t1_000047.jpeg,tangerine,20231124,t1,000047,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t2/t2_000047.jpeg,tangerine,20231124,t2,000047,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/b1/b1_000047.jpeg,tangerine,20231124,b1,000047,11.9,125.6,56.83,63.48,62.35,0
DB/귤_황금향/20231124/t1/t1_000048.jpeg,tangerine,20231124,t1,000048,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t2/t2_000048.jpeg,tangerine,20231124,t2,000048,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/b1/b1_000048.jpeg,tangerine,20231124,b1,000048,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t1/t1_000049.jpeg,tangerine,20231124,t1,000049,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t2/t2_000049.jpeg,tangerine,20231124,t2,000049,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/b1/b1_000049.jpeg,tangerine,20231124,b1,000049,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t1/t1_000050.jpeg,tangerine,20231124,t1,000050,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t2/t2_000050.jpeg,tangerine,20231124,t2,000050,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/b1/b1_000050.jpeg,tangerine,20231124,b1,000050,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t1/t1_000051.jpeg,tangerine,20231124,t1,000051,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t2/t2_000051.jpeg,tangerine,20231124,t2,000051,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/b1/b1_000051.jpeg,tangerine,20231124,b1,000051,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t1/t1_000052.jpeg,tangerine,20231124,t1,000052,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t2/t2_000052.jpeg,tangerine,20231124,t2,000052,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/b1/b1_000052.jpeg,tangerine,20231124,b1,000052,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t1/t1_000053.jpeg,tangerine,20231124,t1,000053,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t2/t2_000053.jpeg,tangerine,20231124,t2,000053,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/b1/b1_000053.jpeg,tangerine,20231124,b1,000053,12.4,145.6,57.87,69.41,67.55,1
DB/귤_황금향/20231124/t1/t1_000054.jpeg,tangerine,20231124,t1,000054,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t2/t2_000054.jpeg,tangerine,20231124,t2,000054,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/b1/b1_000054.jpeg,tangerine,20231124,b1,000054,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t1/t1_000055.jpeg,tangerine,20231124,t1,000055,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t2/t2_000055.jpeg,tangerine,20231124,t2,000055,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/b1/b1_000055.jpeg,tangerine,20231124,b1,000055,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t1/t1_000056.jpeg,tangerine,20231124,t1,000056,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t2/t2_000056.jpeg,tangerine,20231124,t2,000056,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/b1/b1_000056.jpeg,tangerine,20231124,b1,000056,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t1/t1_000057.jpeg,tangerine,20231124,t1,000057,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t2/t2_000057.jpeg,tangerine,20231124,t2,000057,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/b1/b1_000057.jpeg,tangerine,20231124,b1,000057,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t1/t1_000058.jpeg,tangerine,20231124,t1,000058,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t2/t2_000058.jpeg,tangerine,20231124,t2,000058,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/b1/b1_000058.jpeg,tangerine,20231124,b1,000058,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t1/t1_000059.jpeg,tangerine,20231124,t1,000059,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t2/t2_000059.jpeg,tangerine,20231124,t2,000059,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/b1/b1_000059.jpeg,tangerine,20231124,b1,000059,12.0,191.7,64.08,75.33,73.53,2
DB/귤_황금향/20231124/t1/t1_000060.jpeg,tangerine,20231124,t1,000060,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t2/t2_000060.jpeg,tangerine,20231124,t2,000060,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/b1/b1_000060.jpeg,tangerine,20231124,b1,000060,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t1/t1_000061.jpeg,tangerine,20231124,t1,000061,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t2/t2_000061.jpeg,tangerine,20231124,t2,000061,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/b1/b1_000061.jpeg,tangerine,20231124,b1,000061,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t1/t1_000062.jpeg,tangerine,20231124,t1,000062,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t2/t2_000062.jpeg,tangerine,20231124,t2,000062,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/b1/b1_000062.jpeg,tangerine,20231124,b1,000062,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t1/t1_000063.jpeg,tangerine,20231124,t1,000063,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t2/t2_000063.jpeg,tangerine,20231124,t2,000063,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/b1/b1_000063.jpeg,tangerine,20231124,b1,000063,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t1/t1_000064.jpeg,tangerine,20231124,t1,000064,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t2/t2_000064.jpeg,tangerine,20231124,t2,000064,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/b1/b1_000064.jpeg,tangerine,20231124,b1,000064,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t1/t1_000065.jpeg,tangerine,20231124,t1,000065,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t2/t2_000065.jpeg,tangerine,20231124,t2,000065,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/b1/b1_000065.jpeg,tangerine,20231124,b1,000065,12.1,166.8,62.41,69.63,67.94,1
DB/귤_황금향/20231124/t1/t1_000066.jpeg,tangerine,20231124,t1,000066,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t2/t2_000066.jpeg,tangerine,20231124,t2,000066,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/b1/b1_000066.jpeg,tangerine,20231124,b1,000066,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t1/t1_000067.jpeg,tangerine,20231124,t1,000067,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t2/t2_000067.jpeg,tangerine,20231124,t2,000067,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/b1/b1_000067.jpeg,tangerine,20231124,b1,000067,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t1/t1_000068.jpeg,tangerine,20231124,t1,000068,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t2/t2_000068.jpeg,tangerine,20231124,t2,000068,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/b1/b1_000068.jpeg,tangerine,20231124,b1,000068,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t1/t1_000069.jpeg,tangerine,20231124,t1,000069,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t2/t2_000069.jpeg,tangerine,20231124,t2,000069,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/b1/b1_000069.jpeg,tangerine,20231124,b1,000069,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t1/t1_000070.jpeg,tangerine,20231124,t1,000070,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t2/t2_000070.jpeg,tangerine,20231124,t2,000070,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/b1/b1_000070.jpeg,tangerine,20231124,b1,000070,12.1,115.3,56.8,61.02,60.42,0
DB/귤_황금향/20231124/t1/t1_000071.jpeg,tangerine,20231124,t1,000071,12.1,115.3,56.8,61.02,60.42,0
